id,state,type,name
ANZ233,,coastal,Vineyard Sound
ANZ234,,coastal,Buzzards Bay
ANZ235,,coastal,Rhode Island Sound
ANZ236,,coastal,Narragansett Bay
ANZ237,,coastal,Block Island Sound
ANZ250,,coastal,Coastal waters east of Ipswich Bay and the Stellwagen Bank National Marine Sanctuary
ANZ251,,coastal,Massachusetts Bay and Ipswich Bay
ANZ254,,coastal,Coastal waters from Provincetown MA to Chatham MA to Nantucket MA out 20 nm
ANZ255,,coastal,Coastal Waters extending out to 25 nm South of Marthas Vineyard and Nantucket
ANZ256,,coastal,Coastal Waters from Montauk NY to Marthas Vineyard extending out to 20 nm South of Block Island
ANZ270,,coastal,Ocean Waters from the Merrimack River to Plymouth from 40 to 60 NM offshore
ANZ271,,coastal,Ocean Waters from Provincetown to Nantucket from 20 to 35 NM offshore
ANZ272,,coastal,Ocean Waters from Marthas Vineyard to Nantucket from 25 to 45 NM offshore
ANZ273,,coastal,Ocean Waters from Montauk NY to Marthas Vineyard from 25 to 40 NM offshore
ANZ331,,coastal,Long Island Sound East of New Haven CT/Port Jefferson NY to the Mouth of the Connecticut River
ANZ332,,coastal,Long Island Sound East of the Mouth of the Connecticut River
ANZ335,,coastal,Long Island Sound West of New Haven CT/Port Jefferson NY
ANZ338,,coastal,New York Harbor
ANZ340,,coastal,Peconic and Gardiners Bays
ANZ345,,coastal,South Shore Bays from Jones Inlet through Shinnecock Bay
ANZ350,,coastal,Moriches Inlet NY to Montauk Point NY out 20 nm
ANZ353,,coastal,Fire Island Inlet NY to Moriches Inlet NY out 20 nm
ANZ355,,coastal,Sandy Hook NJ to Fire Island Inlet NY out 20 nm
ANZ370,,coastal,Waters from Moriches Inlet NY to Montauk Point NY from 20 to 40 NM
ANZ373,,coastal,Waters from Fire Island Inlet NY to Moriches Inlet NY from 20 to 40 NM
ANZ375,,coastal,Waters from Sandy Hook NJ to Fire Island Inlet out 20 to 40 nm
ANZ430,,coastal,Delaware Bay waters north of East Point NJ to Slaughter Beach DE
ANZ431,,coastal,Delaware Bay waters south of East Point NJ to Slaughter Beach DE
ANZ450,,coastal,Coastal waters from Sandy Hook to Manasquan Inlet NJ out 20 nm
ANZ451,,coastal,Coastal waters from Manasquan Inlet to Little Egg Inlet NJ out 20 nm
ANZ452,,coastal,Coastal waters from Little Egg Inlet to Great Egg Inlet NJ out 20 nm
ANZ453,,coastal,Coastal waters from Great Egg Inlet to Cape May NJ out 20 nm
ANZ454,,coastal,Coastal waters from Cape May NJ to Cape Henlopen DE out 20 nm
ANZ455,,coastal,Coastal waters from Cape Henlopen to Fenwick Island DE out 20 nm
ANZ470,,coastal,Waters from Sandy Hook NJ to Manasquan Inlet NJ out 20 to 40 nm
ANZ471,,coastal,Waters from Manasquan Inlet NJ to Little Egg Inlet NJ out 20 to 40 nm
ANZ472,,coastal,Waters from Little Egg Inlet NJ to Great Egg Inlet NJ out 20 to 40 nm from 20 to 40 NM
ANZ473,,coastal,Waters from Great Egg Inlet NJ to Cape May NJ out 20 to 40 nm
ANZ475,,coastal,Waters from Cape May NJ to Fenwick Island DE out 20 to 40 nm
ANZ530,,coastal,Chesapeake Bay north of Pooles Island MD
ANZ531,,coastal,Chesapeake Bay from Pooles Island to Sandy Point MD
ANZ532,,coastal,Chesapeake Bay from Sandy Point to North Beach MD
ANZ533,,coastal,Chesapeake Bay from North Beach to Drum Point MD
ANZ534,,coastal,Chesapeake Bay from Drum Point MD to Smith Point VA
ANZ535,,coastal,Tidal Potomac from Key Bridge to Indian Head MD
ANZ536,,coastal,Tidal Potomac from Indian Head to Cobb Island MD
ANZ537,,coastal,Tidal Potomac from Cobb Island MD to Smith Point VA
ANZ538,,coastal,Patapsco River including Baltimore Harbor
ANZ539,,coastal,Chester River to Queenstown MD
ANZ540,,coastal,Eastern Bay
ANZ541,,coastal,Choptank River to Cambridge MD and the Little Choptank River
ANZ542,,coastal,Patuxent River to Broomes Island MD
ANZ543,,coastal,Tangier Sound and the inland waters surrounding Bloodsworth Island
ANZ630,,coastal,Chesapeake Bay from Smith Point to Windmill Point VA
ANZ631,,coastal,Chesapeake Bay from Windmill Point to New Point Comfort VA
ANZ632,,coastal,Chesapeake Bay from New Point Comfort to Little Creek VA
ANZ633,,coastal,Currituck Sound
ANZ634,,coastal,Chesapeake Bay from Little Creek VA to Cape Henry VA including the Chesapeake Bay Bridge Tunnel
ANZ635,,coastal,Rappahannock River from Urbanna to Windmill Point
ANZ636,,coastal,York River
ANZ637,,coastal,James River from Jamestown to the James River Bridge
ANZ638,,coastal,James River from James River Bridge to Hampton Roads Bridge-Tunnel
ANZ650,,coastal,Coastal waters from Fenwick Island DE to Chincoteague VA out 20 nm
ANZ652,,coastal,Coastal waters from Chincoteague to Parramore Island VA out 20 nm
ANZ654,,coastal,Coastal waters from Parramore Island to Cape Charles Light VA out 20 nm
ANZ656,,coastal,Coastal Waters from Cape Charles Light to Virginia-North Carolina border out to 20 nm
ANZ658,,coastal,Coastal waters from NC VA border to Currituck Beach Light NC out 20 nm
ANZ670,,coastal,Waters from Fenwick Island DE to Chintoteague VA from 20 to 40 nm
ANZ672,,coastal,Waters from Chincoteague VA to Parramore Island VA from 20 to 40 nm
ANZ674,,coastal,Waters from Parramore Island VA to Cape Charles Light VA from 20 to 40 nm
ANZ676,,coastal,Waters from Cape Charles Light to Virginia - North Carolina Border from 20 to 40 nm
ANZ678,,coastal,Waters from NC VA border to Currituck Beach Light NC from 20 to 40 nm
ANZ800,,offshore,Gulf of Maine to the Hague Line
ANZ805,,offshore,Georges Bank between Cape Cod and 68W north of 1000 FM
ANZ810,,offshore,South of New England between the Great South Channel and Montauk Point to 1000 FM
ANZ815,,offshore,South of Long Island between Montauk Point and Sandy Hook to 1000 FM
ANZ820,,offshore,Hudson Canyon to Baltimore Canyon to 1000 FM
ANZ825,,offshore,Baltimore Canyon to Cape Charles Light to 100 NM offshore
ANZ828,,offshore,Cape Charles Light to Currituck Beach Light to 100 NM offshore
ANZ830,,offshore,Currituck Beach Light to Cape Hatteras to 100 NM offshore
ANZ833,,offshore,Cape Hatteras to Cape Fear to 100 NM Offshore.
ANZ835,,offshore,Cape Fear to 31N to 1000 FM
ANZ900,,offshore,Georges Bank between 68W and the Hague Line
ANZ905,,offshore,East of 69W to the Hague Line between 1000 FM and 39N
ANZ910,,offshore,East of 69W and south of 39N to 250 NM offshore
ANZ915,,offshore,Between 1000FM and 38.5 N west of 69 W
ANZ920,,offshore,Baltimore Canyon to 69W east of 1000 FM and south of 38.5N to 250 NM offshore
ANZ925,,offshore,Baltimore Canyon to Hatteras Canyon between 100 NM and 250 NM offshore
ANZ930,,offshore,Hatteras Canyon to Cape Fear between 100 NM and 250 NM offshore
ANZ935,,offshore,Cape Fear to 31N east of 1000 FM to 250 NM offshore
ARC001,AR,county,Arkansas
ARC003,AR,county,Ashley
ARC005,AR,county,Baxter
ARC007,AR,county,Benton
ARC009,AR,county,Boone
ARC011,AR,county,Bradley
ARC013,AR,county,Calhoun
ARC015,AR,county,Carroll
ARC017,AR,county,Chicot
ARC019,AR,county,Clark
ARC021,AR,county,Clay
ARC023,AR,county,Cleburne
ARC025,AR,county,Cleveland
ARC027,AR,county,Columbia
ARC029,AR,county,Conway
ARC031,AR,county,Craighead
ARC033,AR,county,Crawford
ARC035,AR,county,Crittenden
ARC037,AR,county,Cross
ARC039,AR,county,Dallas
ARC041,AR,county,Desha
ARC043,AR,county,Drew
ARC045,AR,county,Faulkner
ARC047,AR,county,Franklin
ARC049,AR,county,Fulton
ARC051,AR,county,Garland
ARC053,AR,county,Grant
ARC055,AR,county,Greene
ARC057,AR,county,Hempstead
ARC059,AR,county,Hot Spring
ARC061,AR,county,Howard
ARC063,AR,county,Independence
ARC065,AR,county,Izard
ARC067,AR,county,Jackson
ARC069,AR,county,Jefferson
ARC071,AR,county,Johnson
ARC073,AR,county,Lafayette
ARC075,AR,county,Lawrence
ARC077,AR,county,Lee
ARC079,AR,county,Lincoln
ARC081,AR,county,Little River
ARC083,AR,county,Logan
ARC085,AR,county,Lonoke
ARC087,AR,county,Madison
ARC089,AR,county,Marion
ARC091,AR,county,Miller
ARC093,AR,county,Mississippi
ARC095,AR,county,Monroe
ARC097,AR,county,Montgomery
ARC099,AR,county,Nevada
ARC101,AR,county,Newton
ARC103,AR,county,Ouachita
ARC105,AR,county,Perry
ARC107,AR,county,Phillips
ARC109,AR,county,Pike
ARC111,AR,county,Poinsett
ARC113,AR,county,Polk
ARC115,AR,county,Pope
ARC117,AR,county,Prairie
ARC119,AR,county,Pulaski
ARC121,AR,county,Randolph
ARC123,AR,county,St. Francis
ARC125,AR,county,Saline
ARC127,AR,county,Scott
ARC129,AR,county,Searcy
ARC131,AR,county,Sebastian
ARC133,AR,county,Sevier
ARC135,AR,county,Sharp
ARC137,AR,county,Stone
ARC139,AR,county,Union
ARC141,AR,county,Van Buren
ARC143,AR,county,Washington
ARC145,AR,county,White
ARC147,AR,county,Woodruff
ARC149,AR,county,Yell
ARZ001,AR,fire,Benton
ARZ001,AR,public,Benton
ARZ002,AR,fire,Carroll
ARZ002,AR,public,Carroll
ARZ004,AR,fire,Marion
ARZ004,AR,public,Marion
ARZ005,AR,fire,Baxter
ARZ005,AR,public,Baxter
ARZ006,AR,fire,Fulton
ARZ006,AR,public,Fulton
ARZ007,AR,fire,Sharp
ARZ007,AR,public,Sharp
ARZ008,AR,fire,Randolph
ARZ008,AR,public,Randolph
ARZ009,AR,fire,Clay
ARZ009,AR,public,Clay
ARZ010,AR,fire,Washington
ARZ010,AR,public,Washington
ARZ011,AR,fire,Madison
ARZ011,AR,public,Madison
ARZ014,AR,fire,Stone
ARZ014,AR,public,Stone
ARZ015,AR,fire,Izard
ARZ015,AR,public,Izard
ARZ016,AR,fire,Independence
ARZ016,AR,public,Independence
ARZ017,AR,fire,Lawrence
ARZ017,AR,public,Lawrence
ARZ018,AR,fire,Greene
ARZ018,AR,public,Greene
ARZ019,AR,fire,Crawford
ARZ019,AR,public,Crawford
ARZ020,AR,fire,Franklin
ARZ020,AR,public,Franklin
ARZ024,AR,fire,Cleburne
ARZ024,AR,public,Cleburne
ARZ025,AR,fire,Jackson
ARZ025,AR,public,Jackson
ARZ026,AR,fire,Craighead
ARZ026,AR,public,Craighead
ARZ027,AR,fire,Poinsett
ARZ027,AR,public,Poinsett
ARZ028,AR,fire,Mississippi
ARZ028,AR,public,Mississippi
ARZ029,AR,fire,Sebastian
ARZ029,AR,public,Sebastian
ARZ031,AR,fire,Conway
ARZ031,AR,public,Conway
ARZ032,AR,fire,Faulkner
ARZ032,AR,public,Faulkner
ARZ033,AR,fire,White
ARZ033,AR,public,White
ARZ034,AR,fire,Woodruff
ARZ034,AR,public,Woodruff
ARZ035,AR,fire,Cross
ARZ035,AR,public,Cross
ARZ036,AR,fire,Crittenden
ARZ036,AR,public,Crittenden
ARZ039,AR,fire,Perry
ARZ039,AR,public,Perry
ARZ042,AR,fire,Garland
ARZ042,AR,public,Garland
ARZ043,AR,fire,Saline
ARZ043,AR,public,Saline
ARZ044,AR,fire,Pulaski
ARZ044,AR,public,Pulaski
ARZ045,AR,fire,Lonoke
ARZ045,AR,public,Lonoke
ARZ046,AR,fire,Prairie
ARZ046,AR,public,Prairie
ARZ047,AR,fire,Monroe
ARZ047,AR,public,Monroe
ARZ048,AR,fire,St. Francis
ARZ048,AR,public,St. Francis
ARZ049,AR,fire,Lee
ARZ049,AR,public,Lee
ARZ050,AR,fire,Sevier
ARZ050,AR,public,Sevier
ARZ051,AR,fire,Howard
ARZ051,AR,public,Howard
ARZ052,AR,fire,Pike
ARZ052,AR,public,Pike
ARZ053,AR,fire,Clark
ARZ053,AR,public,Clark
ARZ054,AR,fire,Hot Spring
ARZ054,AR,public,Hot Spring
ARZ055,AR,fire,Grant
ARZ055,AR,public,Grant
ARZ056,AR,fire,Jefferson
ARZ056,AR,public,Jefferson
ARZ057,AR,fire,Arkansas
ARZ057,AR,public,Arkansas
ARZ058,AR,fire,Phillips
ARZ058,AR,public,Phillips
ARZ059,AR,fire,Little River
ARZ059,AR,public,Little River
ARZ060,AR,fire,Hempstead
ARZ060,AR,public,Hempstead
ARZ061,AR,fire,Nevada
ARZ061,AR,public,Nevada
ARZ062,AR,fire,Dallas
ARZ062,AR,public,Dallas
ARZ063,AR,fire,Cleveland
ARZ063,AR,public,Cleveland
ARZ064,AR,fire,Lincoln
ARZ064,AR,public,Lincoln
ARZ065,AR,fire,Desha
ARZ065,AR,public,Desha
ARZ066,AR,fire,Ouachita
ARZ066,AR,public,Ouachita
ARZ067,AR,fire,Calhoun
ARZ067,AR,public,Calhoun
ARZ068,AR,fire,Bradley
ARZ068,AR,public,Bradley
ARZ069,AR,fire,Drew
ARZ069,AR,public,Drew
ARZ070,AR,fire,Miller
ARZ070,AR,public,Miller
ARZ071,AR,fire,Lafayette
ARZ071,AR,public,Lafayette
ARZ072,AR,fire,Columbia
ARZ072,AR,public,Columbia
ARZ073,AR,fire,Union
ARZ073,AR,public,Union
ARZ074,AR,fire,Ashley
ARZ074,AR,public,Ashley
ARZ075,AR,fire,Chicot
ARZ075,AR,public,Chicot
ARZ103,AR,fire,Boone County Except Southwest
ARZ103,AR,public,Boone County Except Southwest
ARZ112,AR,fire,Newton County Higher Elevations
ARZ112,AR,public,Newton County Higher Elevations
ARZ113,AR,fire,Searcy County Lower Elevations
ARZ113,AR,public,Searcy County Lower Elevations
ARZ121,AR,fire,Southern Johnson County
ARZ121,AR,public,Southern Johnson County
ARZ122,AR,fire,Southern Pope County
ARZ122,AR,public,Southern Pope County
ARZ123,AR,fire,Southeast Van Buren County
ARZ123,AR,public,Southeast Van Buren County
ARZ130,AR,fire,Western and Northern Logan County
ARZ130,AR,public,Western and Northern Logan County
ARZ137,AR,fire,Northern Scott County
ARZ137,AR,public,Northern Scott County
ARZ138,AR,fire,Northwest Yell County
ARZ138,AR,public,Northwest Yell County
ARZ140,AR,fire,Polk County Lower Elevations
ARZ140,AR,public,Polk County Lower Elevations
ARZ141,AR,fire,Central and Eastern Montgomery County
ARZ141,AR,public,Central and Eastern Montgomery County
ARZ203,AR,fire,Boone County Higher Elevations
ARZ203,AR,public,Boone County Higher Elevations
ARZ212,AR,fire,Newton County Lower Elevations
ARZ212,AR,public,Newton County Lower Elevations
ARZ213,AR,fire,Northwest Searcy County Higher Elevations
ARZ213,AR,public,Northwest Searcy County Higher Elevations
ARZ221,AR,fire,Johnson County Higher Elevations
ARZ221,AR,public,Johnson County Higher Elevations
ARZ222,AR,fire,Pope County Higher Elevations
ARZ222,AR,public,Pope County Higher Elevations
ARZ223,AR,fire,Van Buren County Higher Elevations
ARZ223,AR,public,Van Buren County Higher Elevations
ARZ230,AR,fire,Southern and Eastern Logan County
ARZ230,AR,public,Southern and Eastern Logan County
ARZ237,AR,fire,Central and Southern Scott County
ARZ237,AR,public,Central and Southern Scott County
ARZ238,AR,fire,Yell Excluding Northwest
ARZ238,AR,public,Yell Excluding Northwest
ARZ240,AR,fire,Northern Polk County Higher Elevations
ARZ240,AR,public,Northern Polk County Higher Elevations
ARZ241,AR,fire,Northern Montgomery County Higher Elevations
ARZ241,AR,public,Northern Montgomery County Higher Elevations
ARZ313,AR,fire,"Eastern, Central, and Southern Searcy County Higher Elevations"
ARZ313,AR,public,"Eastern, Central, and Southern Searcy County Higher Elevations"
ARZ340,AR,fire,Southeast Polk County Higher Elevations
ARZ340,AR,public,Southeast Polk County Higher Elevations
ARZ341,AR,fire,Southwest Montgomery County Higher Elevations
ARZ341,AR,public,Southwest Montgomery County Higher Elevations
ASC010,AS,county,Eastern
ASC020,AS,county,Manu'a
ASC030,AS,county,Rose Atoll
ASC040,AS,county,Swains Island
ASC050,AS,county,Western
ASZ001,AS,fire,Tutuila and Aunuu
ASZ001,AS,public,Tutuila and Aunuu
ASZ002,AS,fire,Manua
ASZ002,AS,public,Manua
ASZ003,AS,fire,Swains Island
ASZ003,AS,public,Swains Island
ASZ004,AS,fire,Rose Atoll
ASZ004,AS,public,Rose Atoll
AZC001,AZ,county,Apache
AZC003,AZ,county,Cochise
AZC005,AZ,county,Coconino
AZC007,AZ,county,Gila
AZC009,AZ,county,Graham
AZC011,AZ,county,Greenlee
AZC012,AZ,county,La Paz
AZC013,AZ,county,Maricopa
AZC015,AZ,county,Mohave
AZC017,AZ,county,Navajo
AZC019,AZ,county,Pima
AZC021,AZ,county,Pinal
AZC023,AZ,county,Santa Cruz
AZC025,AZ,county,Yavapai
AZC027,AZ,county,Yuma
AZZ001,AZ,public,Northwest Plateau
AZZ002,AZ,public,Lake Havasu and Fort Mohave
AZZ003,AZ,public,Northwest Deserts
AZZ004,AZ,public,Kaibab Plateau
AZZ005,AZ,public,Marble and Glen Canyons
AZZ006,AZ,public,Grand Canyon Country
AZZ007,AZ,public,Coconino Plateau
AZZ008,AZ,public,Yavapai County Mountains
AZZ009,AZ,public,Northeast Plateaus and Mesas Hwy 264 Northward
AZZ010,AZ,public,Chinle Valley
AZZ011,AZ,public,Chuska Mountains and Defiance Plateau
AZZ012,AZ,public,Little Colorado River Valley in Coconino County
AZZ013,AZ,public,Little Colorado River Valley in Navajo County
AZZ014,AZ,public,Little Colorado River Valley in Apache County
AZZ015,AZ,public,Western Mogollon Rim
AZZ016,AZ,public,Eastern Mogollon Rim
AZZ017,AZ,public,White Mountains
AZZ018,AZ,public,Northern Gila County
AZZ036,AZ,public,Lake Mead National Recreation Area
AZZ037,AZ,public,Yavapai County Valleys and Basins
AZZ038,AZ,public,Oak Creek and Sycamore Canyons
AZZ039,AZ,public,Black Mesa Area
AZZ040,AZ,public,Northeast Plateaus and Mesas South of Hwy 264
AZZ101,AZ,fire,Lake Mead NRA/Colorado River-AZ side
AZZ102,AZ,fire,Northwest Deserts/Northwest Plateau
AZZ104,AZ,fire,Kaibab Plateau
AZZ105,AZ,fire,Marble and Glen Canyons
AZZ106,AZ,fire,Grand Canyon Country
AZZ107,AZ,fire,Coconino Plateau
AZZ108,AZ,fire,Yavapai County  Mountains
AZZ109,AZ,fire,Northeast Plateaus and Mesas Hwy 264 Northward
AZZ110,AZ,fire,Chinle Valley
AZZ111,AZ,fire,Chuska Mountains and Defiance Plateau
AZZ112,AZ,fire,Little Colorado River Valley in Coconino County
AZZ113,AZ,fire,Little Colorado River Valley in Navajo County
AZZ114,AZ,fire,Little Colorado River Valley in Apache County
AZZ115,AZ,fire,Western Mogollon Rim
AZZ116,AZ,fire,Eastern Mogollon Rim
AZZ117,AZ,fire,White Mountains
AZZ118,AZ,fire,Northern Gila County
AZZ131,AZ,fire,Yuma/Martinez Lake and Vicinity/Lower Colorado River Valley AZ
AZZ132,AZ,fire,Central Deserts
AZZ133,AZ,fire,Southern Gila County/Tonto National Forest Foothills
AZZ137,AZ,fire,Yavapai County Valleys and Basins
AZZ138,AZ,fire,Oak Creek and Sycamore Canyons
AZZ139,AZ,fire,Black Mesa Area
AZZ140,AZ,fire,Northeast Plateaus and Mesas South of Hwy 264
AZZ150,AZ,fire,Pima-South Central Pinal-Tohono Oodham Nation
AZZ151,AZ,fire,Eastern Pima-Southeastern Pinal-Santa Cruz-Western Cochise
AZZ152,AZ,fire,Southern Graham-Central and Eastern Cochise-Southern Greenlee-Lower Elevations of the San Carlos Apache Nation in Graham County
AZZ153,AZ,fire,Northern Graham-Northern Greenlee-White and Gila Mountains
AZZ154,AZ,fire,Mountains above 5500 feet
AZZ501,AZ,public,Western Pima County Including Ajo/Organ Pipe Cactus National Monument
AZZ502,AZ,public,Tohono O'odham Nation including Sells
AZZ503,AZ,public,Upper Santa Cruz River and Altar Valleys including Nogales
AZZ504,AZ,public,Tucson Metro Area including Tucson/Green Valley/Marana/Vail
AZZ505,AZ,public,South Central Pinal County including Eloy/Picacho Peak State Park
AZZ506,AZ,public,Southeast Pinal County including Kearny/Mammoth/Oracle
AZZ507,AZ,public,Upper San Pedro River Valley including Sierra Vista/Benson
AZZ508,AZ,public,Eastern Cochise County Below 5000 Feet including Douglas/Willcox
AZZ509,AZ,public,Upper Gila River and Aravaipa Valleys including Clifton/Safford
AZZ510,AZ,public,White Mountains of Graham and Greenlee Counties including Hannagan Meadow
AZZ511,AZ,public,Galiuro and Pinaleno Mountains including Mount Graham
AZZ512,AZ,public,Chiricahua Mountains including Chiricahua National Monument
AZZ513,AZ,public,Dragoon/Mule/Huachuca and Santa Rita Mountains including Bisbee/Canelo Hills/Madera Canyon
AZZ514,AZ,public,Santa Catalina and Rincon Mountains including Mount Lemmon/Summerhaven
AZZ515,AZ,public,Baboquivari Mountains including Kitt Peak
AZZ530,AZ,public,Parker Valley
AZZ531,AZ,public,Kofa
AZZ532,AZ,public,Yuma
AZZ533,AZ,public,Central La Paz
AZZ534,AZ,public,Aguila Valley
AZZ535,AZ,public,Southeast Yuma County
AZZ536,AZ,public,Gila River Valley
AZZ537,AZ,public,Northwest Valley
AZZ538,AZ,public,Tonopah Desert
AZZ539,AZ,public,Gila Bend
AZZ540,AZ,public,Buckeye/Avondale
AZZ541,AZ,public,Cave Creek/New River
AZZ542,AZ,public,Deer Valley
AZZ543,AZ,public,Central Phoenix
AZZ544,AZ,public,North Phoenix/Glendale
AZZ545,AZ,public,New River Mesa
AZZ546,AZ,public,Scottsdale/Paradise Valley
AZZ547,AZ,public,Rio Verde/Salt River
AZZ548,AZ,public,East Valley
AZZ549,AZ,public,Fountain Hills/East Mesa
AZZ550,AZ,public,South Mountain/Ahwatukee
AZZ551,AZ,public,Southeast Valley/Queen Creek
AZZ552,AZ,public,Superior
AZZ553,AZ,public,Northwest Pinal County
AZZ554,AZ,public,West Pinal County
AZZ555,AZ,public,Apache Junction/Gold Canyon
AZZ556,AZ,public,Tonto Basin
AZZ557,AZ,public,Mazatzal Mountains
AZZ558,AZ,public,Pinal/Superstition Mountains
AZZ559,AZ,public,Sonoran Desert Natl Monument
AZZ560,AZ,public,San Carlos
AZZ561,AZ,public,Dripping Springs
AZZ562,AZ,public,Globe/Miami
AZZ563,AZ,public,Southeast Gila County
CAC001,CA,county,Alameda
CAC003,CA,county,Alpine
CAC005,CA,county,Amador
CAC007,CA,county,Butte
CAC009,CA,county,Calaveras
CAC011,CA,county,Colusa
CAC013,CA,county,Contra Costa
CAC015,CA,county,Del Norte
CAC017,CA,county,El Dorado
CAC019,CA,county,Fresno
CAC021,CA,county,Glenn
CAC023,CA,county,Humboldt
CAC025,CA,county,Imperial
CAC027,CA,county,Inyo
CAC029,CA,county,Kern
CAC031,CA,county,Kings
CAC033,CA,county,Lake
CAC035,CA,county,Lassen
CAC037,CA,county,Los Angeles
CAC039,CA,county,Madera
CAC041,CA,county,Marin
CAC043,CA,county,Mariposa
CAC045,CA,county,Mendocino
CAC047,CA,county,Merced
CAC049,CA,county,Modoc
CAC051,CA,county,Mono
CAC053,CA,county,Monterey
CAC055,CA,county,Napa
CAC057,CA,county,Nevada
CAC059,CA,county,Orange
CAC061,CA,county,Placer
CAC063,CA,county,Plumas
CAC065,CA,county,Riverside
CAC067,CA,county,Sacramento
CAC069,CA,county,San Benito
CAC071,CA,county,San Bernardino
CAC073,CA,county,San Diego
CAC075,CA,county,San Francisco
CAC077,CA,county,San Joaquin
CAC079,CA,county,San Luis Obispo
CAC081,CA,county,San Mateo
CAC083,CA,county,Santa Barbara
CAC085,CA,county,Santa Clara
CAC087,CA,county,Santa Cruz
CAC089,CA,county,Shasta
CAC091,CA,county,Sierra
CAC093,CA,county,Siskiyou
CAC095,CA,county,Solano
CAC097,CA,county,Sonoma
CAC099,CA,county,Stanislaus
CAC101,CA,county,Sutter
CAC103,CA,county,Tehama
CAC105,CA,county,Trinity
CAC107,CA,county,Tulare
CAC109,CA,county,Tuolumne
CAC111,CA,county,Ventura
CAC113,CA,county,Yolo
CAC115,CA,county,Yuba
CAZ006,CA,fire,San Francisco
CAZ006,CA,public,San Francisco
CAZ013,CA,public,Shasta Lake Area / Northern Shasta County
